id,code,name,info,classification,category,location_address,location_number,location_city,location_localita,location_province,location_destination,location_cap,location_lat,location_lng,contacts_website,contacts_phone,contacts_email,created_at,updated_at
4059,dove_dormire,"CASE E APP. VACANZE BELMARE HOUSE",,"4 Soli","Case/App. vacanze","VIALE DATI, 36",,Rimini,Viserba,Rimini,Romagna,,44.0855,12.5419,,,,"2021-03-31 00:40:22","2022-06-30 00:40:22"
4060,dove_dormire,"R.T.A. RESIDENCE BELMARE",,"3 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE DATI, 36",,Rimini,Viserba,Rimini,Romagna,,44.0855,12.5419,www.residencebelmare.it,"0541 735638",info@residencebelmare.it,"2021-03-31 00:40:22","2022-06-30 00:40:22"
4061,dove_dormire,"ALBERGO MARINA BEACH SUITE HOTEL",,"3 Stelle",Albergo,"VIALE DATI, 57",,Rimini,Viserba,Rimini,Romagna,,0,0,http://www.marinabeachhotel.it/it/,0541-1741877,info@marinabeachhotel.it,"2022-02-18 00:40:22","2022-06-30 00:40:22"
4062,dove_dormire,"ALBERGO SALLY",,"1 Stella",Albergo,"VIA SACRAMORA, 100",,Rimini,Viserba,Rimini,Romagna,,44.0808,12.5401,www.albergosally.it,"349 0080642",paolaventurini2@gmail.com,"2022-01-03 00:40:22","2022-06-30 00:40:22"
4063,dove_dormire,"ALBERGO MOROLLI",,"3 Stelle",Albergo,"VIA MONTEVERDI, 5",,Rimini,Viserba,Rimini,Romagna,,44.0842,12.543,www.hotelmorolli.it,"0541 732816",info@hotelmorolli.it,"2022-02-08 00:40:22","2022-06-30 00:40:22"
4064,dove_dormire,"ALBERGO PACESETTER",,"3 Stelle",Albergo,"VIALE DATI, 4",,Rimini,Viserba,Rimini,Romagna,,44.0843,12.5438,,"0541 732173",info@pacesetterhotel.it,"2022-04-27 00:40:22","2022-06-30 00:40:22"
4065,dove_dormire,"CASE E APP. VACANZE BEACH HOUSE",,"3 Soli","Case/App. vacanze","VIALE GIULIO DATI, 62",,Rimini,Viserba,Rimini,Romagna,,44.0869,12.5399,,"0541 316163",info@newgenerationhotel.com,"2022-04-01 00:40:22","2022-06-30 00:40:22"
4066,dove_dormire,"ALBERGO BLUMEN",,"3 Stelle",Albergo,"VIALE DATI, 9/11",,Rimini,Viserba,Rimini,Romagna,,0,0,www.blumenhotel.com,"0541 732810",info@blumenhotel.com,"2022-03-01 00:40:22","2022-06-30 00:40:22"
4067,dove_dormire,"ALBERGO ENNIA",,"2 Stelle",Albergo,"VIALE  MILANO,  6",,Rimini,Viserba,Rimini,Romagna,,44.0894,12.5347,www.albergoennia.it,"0541 738470",info@albergoennia.it,"2022-05-12 00:40:22","2022-06-30 00:40:22"
4068,dove_dormire,"AFFITTACAMERE DA BERTO",,"Non definito",Affittacamere,"VIA ORSOLETO, 285",,Rimini,Viserba,Rimini,Romagna,,44.0878,12.4691,,"0541 680176",juraschi@tin.it,"2022-02-09 00:40:22","2022-06-30 00:40:22"
4069,dove_dormire,"R.T.A. DORAL",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA GHELFI, 1",,Rimini,Viserba,Rimini,Romagna,,44.0871,12.5395,www.residencedoral.it,"338 5090427",info@residencedoral.it,"2021-12-27 00:40:22","2022-06-30 00:40:22"
4070,dove_dormire,"ALBERGO VILLA GIOVANNA",,"1 Stella",Albergo,"VIALE PALOTTA, 20",,Rimini,Viserba,Rimini,Romagna,,44.0832,12.543,www.hotelvillagiovannarimini.com,"0541 732959",hotelvillagiovanna@gmail.com,"2022-04-12 00:40:22","2022-06-30 00:40:22"
4071,dove_dormire,"ALBERGO BYRON",,"3 Stelle",Albergo,"VIALE DATI, 88",,Rimini,Viserba,Rimini,Romagna,,44.088,12.5384,www.hotelbyronrimini.it,"0541 738161",info@hotelbyronrimini.it,"2022-05-19 00:40:22","2022-06-30 00:40:22"
4072,dove_dormire,"ALBERGO NAUTIC",,"3 Stelle",Albergo,"VIALE DATI, 91",,Rimini,Viserba,Rimini,Romagna,,0,0,www.hotelnautic.it,"0541 738235",info@hotelnautic.it,"2022-04-12 00:40:22","2022-06-30 00:40:22"
4073,dove_dormire,"ALBERGO TRE SIRENE",,"2 Stelle",Albergo,"VIA PIACENZA, 3",,Rimini,Viserba,Rimini,Romagna,,44.0903,12.534,,"0541 738063",info@albergoennia.it,"2021-05-18 00:40:22","2022-06-30 00:40:22"
4074,dove_dormire,"ALBERGO NADIA",,"2 Stelle",Albergo,"VIALE PALOTTA, 7",,Rimini,Viserba,Rimini,Romagna,,44.084,12.5433,,"0541 732842",info@hotelnadiarimini.it,"2022-04-08 00:40:22","2022-06-30 00:40:22"
4075,dove_dormire,"ALBERGO GIALPINA",,"1 Stella",Albergo,"VIALE SALCANO, 28",,Rimini,Viserba,Rimini,Romagna,,0,0,,3453535513,emanuele.benvenuti7@gmail.com,"2022-05-06 00:40:22","2022-06-30 00:40:22"
4076,dove_dormire,"ALBERGO LIDO",,"3 Stelle",Albergo,"VIALE DATI, 95",,Rimini,Viserba,Rimini,Romagna,,0,0,www.hotellidoviserba.com,"0541 738070",info@hotellidoviserba.com,"2022-05-20 00:40:22","2022-06-30 00:40:22"
4077,dove_dormire,"ALBERGO SUPREM",,"3 Stelle",Albergo,"VIALE DATI, 93",,Rimini,Viserba,Rimini,Romagna,,0,0,www.hotelsuprem.it,"0541 734403",info@hotelsuprem.it,"2022-05-05 00:40:22","2022-06-30 00:40:22"
4078,dove_dormire,"ALBERGO CRINIERA D'ORO",,"3 Stelle",Albergo,"VIALE ROSSINI,15",,Rimini,Viserba,Rimini,Romagna,,44.0841,12.5409,"www. hotelcrinieradoro.it","0541 732349",hotelcrinieradoro@libero.it,"2021-09-08 00:40:22","2022-06-30 00:40:22"
4079,dove_dormire,"ALBERGO JASMINE",,"3 Stelle",Albergo,"VIA CIVIDALE, 2",,Rimini,Viserba,Rimini,Romagna,,44.0828,12.5452,www.hoteljasmine.it,"0541 733009",info@hoteljasmine.it,"2022-05-25 00:40:22","2022-06-30 00:40:22"
4080,dove_dormire,"ALBERGO CROWN",,"3 Stelle",Albergo,"VIA TOSCANELLI, 108",,Rimini,Viserba,Rimini,Romagna,,44.0805,12.5494,,"0541 732911",info@hotelcrown.it,"2022-05-12 00:40:22","2022-06-30 00:40:22"
4081,dove_dormire,"B&B GREY'S HOUSE",,"Bed & Breakfast","Bed & Breakfast","VIA CATALANI, 16",,Rimini,Viserba,Rimini,Romagna,,0,0,,"333 8103088",,"2022-06-30 00:40:22","2022-06-30 00:40:22"
4082,dove_dormire,"ALBERGO ANFORA VILLA BERNABE'",,"2 Stelle",Albergo,"VIA GORIZIA, 2",,Rimini,Viserba,Rimini,Romagna,,44.0825,12.5457,,"0541 732430",hotelviserba@libero.it,"2022-05-03 00:40:22","2022-06-30 00:40:22"
4083,dove_dormire,"ALBERGO RITA",,"1 Stella",Albergo,"VIA DE AMICIS, 2",,Rimini,Viserba,Rimini,Romagna,,44.0858,12.5409,,"0541 733511",,"2022-05-25 00:40:22","2022-06-30 00:40:22"
4084,dove_dormire,"ALBERGO PAN DI ZENZERO",,"2 Stelle",Albergo,"VIALE PALOTTA, 15",,Rimini,Viserba,Rimini,Romagna,,44.0835,12.5431,,,info@hotelpandizenzero.it,"2021-10-08 00:40:22","2022-06-30 00:40:22"
4085,dove_dormire,"AFFITTACAMERE BAIETTA SONIA",,"Non definito",Affittacamere,"VIA MAZZINI, 36",,Rimini,Viserba,Rimini,Romagna,,44.0572,12.5648,,"0541 734044",info@albergoturismo.it,"2022-01-21 00:40:22","2022-06-30 00:40:22"
4086,dove_dormire,"ALBERGO AVENUSTA",,"1 Stella",Albergo,"VIA DOBERDO', 2",,Rimini,Viserba,Rimini,Romagna,,0,0,www.hotelavenusta.it,"0541 418735",info@hotelavenusta.it,"2022-02-24 00:40:22","2022-06-30 00:40:22"
4087,dove_dormire,"ALBERGO TRITONE",,"3 Stelle",Albergo,"VIALE TOSCANELLI, 110",,Rimini,Viserba,Rimini,Romagna,,44.0807,12.5492,www.hoteltritonerimini.it,3389582379,info@hoteltritonerimini.it,"2022-05-17 00:40:22","2022-06-30 00:40:22"
4088,dove_dormire,"ALBERGO VILLALMA",,"1 Stella",Albergo,"VIA MAZZINI, 11",,Rimini,Viserba,Rimini,Romagna,,44.0568,12.5646,www.albergovillalma.it,"0541 738817",info-villalma@aruba.it,"2022-06-11 00:40:22","2022-06-30 00:40:22"
4089,dove_dormire,"ALBERGO CARMEN",,"1 Stella",Albergo,"VIALE BURNAZZI, 18",,Rimini,Viserba,Rimini,Romagna,,44.0873,12.5365,www.hotelcarmenviserba.it,"0541 7333321",info@hotelcarmenviserba.it,"2022-04-13 00:40:22","2022-06-30 00:40:22"
4090,dove_dormire,"R.T.A. BOLOGNA",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE DATI, 89",,Rimini,Viserba,Rimini,Romagna,,0,0,,"0541 735047",sivieri.residence@gmail.com,"2022-04-01 00:40:22","2022-06-30 00:40:22"
4091,dove_dormire,"R.T.A. CINZIA",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA MENOTTI, 6",,Rimini,Viserba,Rimini,Romagna,,44.0883,12.5359,,"0541 735047",sivieri.residence@gmail.com,"2021-08-20 00:40:22","2022-06-30 00:40:22"
4092,dove_dormire,"CASE E APP. V. RESIDENZA VILLA  ASSUNTA",,"3 Soli","Case/App. vacanze","VIA PALOTTA, 23",,Rimini,Viserba,Rimini,Romagna,,44.0831,12.5425,www.residencevillaassunta.it,0541734667,bellavistagiorgio@gmail.com,"2021-08-17 00:40:22","2022-06-30 00:40:22"
4093,dove_dormire,"ALBERGO ROMA SPIAGGIA",,"2 Stelle",Albergo,"VIALE DATI, 101",,Rimini,Viserba,Rimini,Romagna,,44.0897,12.536,www.romaspiaggia.it,"0541 738120",info@romaspiaggia.it,"2022-05-11 00:40:22","2022-06-30 00:40:22"
4094,dove_dormire,"AFFITTACAMERE PERAZZINI LUCIANA (MARE NORD)",,"Non definito",Affittacamere,"VIA DONIZETTI, 21",,Rimini,Viserba,Rimini,Romagna,,44.0843,12.5406,,"0541 732349",hotelcrinieradoro@libero.it,"2021-10-06 00:40:22","2022-06-30 00:40:22"
4095,dove_dormire,"ALBERGO VERDEMARE",,"3 Stelle",Albergo,"VIA GHELFI, 10",,Rimini,Viserba,Rimini,Romagna,,44.0867,12.5393,www.albergoverdemare.it,"0541 734016",info@albergoverdemare.it,"2022-04-19 00:40:22","2022-06-30 00:40:22"
4096,dove_dormire,"AFFITTACAMERE VISERBA ROOMS",,"Non definito",Affittacamere,"VIA TOSCANELLI, 150",,Rimini,Viserba,Rimini,Romagna,,44.083,12.5456,,"0541 732557",hotelviserba@libero.it,"2022-05-26 00:40:22","2022-06-30 00:40:22"
4097,dove_dormire,"ALBERGO ROSSELLA",,"2 Stelle",Albergo,"VIA  ROMA, 7",,Rimini,Viserba,Rimini,Romagna,,44.064,12.5695,,"0541 736464",,"2022-04-29 00:40:22","2022-06-30 00:40:22"
4098,dove_dormire,"ALBERGO PRINCIER",,"4 Stelle superior",Albergo,"VIALE G. DATI, 46",,Rimini,Viserba,Rimini,Romagna,,44.0862,12.541,wwww.princier.it,"0541 733855",info@princier.it,"2022-06-10 00:40:22","2022-06-30 00:40:22"
4099,dove_dormire,"R.T.A. RESIDENCE 3 TRILO & SUITES",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE PUCCINI, 8",,Rimini,Viserba,Rimini,Romagna,,44.0851,12.5412,www.residencerimini.net,"0541 732385",info@residencerimini.net,"2021-06-03 00:40:22","2022-06-30 00:40:22"
4100,dove_dormire,"AFFITTACAMERE OSTUNI",,"Non definito",Affittacamere,"VIA PORTO PALOS, 112/114",,Rimini,Viserba,Rimini,Romagna,,0,0,www.hotelostuni.com,"0541 721550",info@hotelostuni.com,"2021-05-25 00:40:22","2022-06-30 00:40:22"
4101,dove_dormire,"ALBERGO RAY",,"3 Stelle",Albergo,"VIA GORIZIA,  4",,Rimini,Viserba,Rimini,Romagna,,44.0824,12.5455,www.hotelray.it,"0541 732421",info@hotelray.it,"2022-05-02 00:40:22","2022-06-30 00:40:22"
4102,dove_dormire,"AFFITTACAMERE PERAZZINI FABIO",,"Non definito",Affittacamere,"VIA CIRO SANTI, 6",,Rimini,Viserba,Rimini,Romagna,,44.0872,12.5382,,"0541 738352",info@vittoria-albergo.it,"2021-10-13 00:40:22","2022-06-30 00:40:22"
4103,dove_dormire,"ALBERGO TURISMO",,"2 Stelle",Albergo,"VIA PIACENZA, 10",,Rimini,Viserba,Rimini,Romagna,,44.0895,12.5332,www.albergoturismo.it,"0541 738405",info@albergoturismo.it,"2022-01-21 00:40:22","2022-06-30 00:40:22"
4104,dove_dormire,"ALBERGO SERENELLA",,"2 Stelle",Albergo,"VIALE PALOTTA, 9",,Rimini,Viserba,Rimini,Romagna,,0,0,www.hserenella.it,0541.732856,info@hserenella.it,"2021-07-06 00:40:22","2022-06-30 00:40:22"
4105,dove_dormire,"ALBERGO KARIBA",,"1 Stella",Albergo,"VIA BAINSIZZA, 10",,Rimini,Viserba,Rimini,Romagna,,44.0829,12.5443,www.hotelkaribarimini.it,"0541 732387",info@hotelkaribarimini.it,"2022-03-11 00:40:22","2022-06-30 00:40:22"
4106,dove_dormire,"ALBERGO BRUNELLA",,"2 Stelle",Albergo,"VIA DE AMICIS, 6",,Rimini,Viserba,Rimini,Romagna,,44.0853,12.5403,www.hotelbrunella.com,"0541 732910",info@hotelbrunella.com,"2022-04-21 00:40:22","2022-06-30 00:40:22"
4107,dove_dormire,"R.T.A. BUENAVISTA",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE DATI, 29",,Rimini,Viserba,Rimini,Romagna,,44.087,12.5402,www.residencerimini.net,"054 732385",info@residencerimini.net,"2022-06-17 00:40:22","2022-06-30 00:40:22"
4108,dove_dormire,"ALBERGO MARIA LUISA",,"2 Stelle",Albergo,"VIALE DATI, 13",,Rimini,Viserba,Rimini,Romagna,,44.0857,12.5421,www.simonavacanze.it,"0541 733283",info@simonavacanze.it,"2021-05-31 00:40:22","2022-06-30 00:40:22"
4109,dove_dormire,"ALBERGO ROSY",,"3 Stelle",Albergo,"VIA PUCCINI, 6",,Rimini,Viserba,Rimini,Romagna,,44.0854,12.5415,www.hotelrosy.com,"0541 733005",hotelrosy@gmail.com,"2022-05-19 00:40:22","2022-06-30 00:40:22"
4110,dove_dormire,"ALBERGO MIRVANA",,"1 Stella",Albergo,"VIA SALCANO, 23",,Rimini,Viserba,Rimini,Romagna,,44.0811,12.5453,,"0541 733413",casadeielisa@virgilio.it,"2022-05-26 00:40:22","2022-06-30 00:40:22"
4111,dove_dormire,"ALBERGO MIRAGE",,"3 Stelle",Albergo,"VIALE CIVIDALE, 5",,Rimini,Viserba,Rimini,Romagna,,44.0829,12.545,www.hotel-mirage.it,"0541 733454",info@hotel-mirage.it,"2022-03-14 00:40:22","2022-06-30 00:40:22"
4112,dove_dormire,"ALBERGO CLARA",,"2 Stelle",Albergo,"VIALE DON MINZONI, 2",,Rimini,Viserba,Rimini,Romagna,,44.0872,12.539,WWW.HOTELCLARA.NET,"0541 738414",info@hotelclara.net,"2022-05-24 00:40:22","2022-06-30 00:40:22"
4113,dove_dormire,"ALBERGO MIRABEL",,"3 Stelle",Albergo,"VIALE DATI,  184",,Rimini,Viserba,Rimini,Romagna,,44.0908,12.5342,www.hotelmirabelviserba.com,"0541 738127",info@hotelmirabelviserba.com,"2022-05-09 00:40:22","2022-06-30 00:40:22"
4114,dove_dormire,"ALBERGO LA CARROZZELLA",,"1 Stella",Albergo,"VIA TOSCANELLI, 130",,Rimini,Viserba,Rimini,Romagna,,44.0821,12.5471,,"0541 732951",albergo.lacarrozzella@gmail.com,"2022-04-27 00:40:22","2022-06-30 00:40:22"
4115,dove_dormire,"ALBERGO CANASTA",,"3 Stelle",Albergo,"VIALE ROMA, 3",,Rimini,Viserba,Rimini,Romagna,,44.0891,12.5361,www.hotelcanasta.it,"0541 735050",info@hotelcanasta.it,"2021-12-22 00:40:22","2022-06-30 00:40:22"
4116,dove_dormire,"ALBERGO VISTAMARE VISERBA",,"2 Stelle",Albergo,"VIALE DATI, 109",,Rimini,Viserba,Rimini,Romagna,,44.0903,12.5351,www.hotelvistamareviserba.com,"0541 738122",hvistamare@gmail.com,"2022-05-11 00:40:22","2022-06-30 00:40:22"
4117,dove_dormire,"R.T.A. RESIDENCE DUCALE",,"3 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE GENGHINI, 4/1",,Rimini,Viserba,Rimini,Romagna,,0,0,www.ducaleresidence.it,"0541 738410",info@ducaleresidence.it,"2022-05-24 00:40:22","2022-06-30 00:40:22"
4118,dove_dormire,"ALBERGO CARNABY",,"3 Stelle",Albergo,"VIALE DATI, 2",,Rimini,Viserba,Rimini,Romagna,,44.0842,12.5439,,"0541 732836",info@hotelcarnaby.it,"2021-09-13 00:40:22","2022-06-30 00:40:22"
4119,dove_dormire,"ALBERGO SUSANNA",,"2 Stelle",Albergo,"VIA BOTTEGHI, 3",,Rimini,Viserba,Rimini,Romagna,,44.0899,12.533,www.hotelsusanna.com,"0541 732305",info@hotelsusanna.com,"2022-04-08 00:40:22","2022-06-30 00:40:22"
4120,dove_dormire,"ALBERGO STELLA D'ORO",,"3 Stelle",Albergo,"VIA PORTO PALOS, 2",,Rimini,Viserba,Rimini,Romagna,,44.0912,12.5334,www.hotelstelladoro.com,"0541 734562",info@hotelstelladoro.com,"2022-05-30 00:40:22","2022-06-30 00:40:22"
4121,dove_dormire,"ALBERGO GIARDINO",,"2 Stelle",Albergo,"VIA CIVIDALE, 6",,Rimini,Viserba,Rimini,Romagna,,44.0827,12.545,www.hotel-mirage.it,"0541 733454",info@hotel-mirage.it,"2022-04-15 00:40:22","2022-06-30 00:40:22"
4122,dove_dormire,"ALBERGO AMERICANA",,"2 Stelle",Albergo,"VIALE DATI, 40",,Rimini,Viserba,Rimini,Romagna,,44.0858,12.5414,www.americanahotel.it,"0541 732361",info@americanahotel.it,"2022-05-12 00:40:22","2022-06-30 00:40:22"
4123,dove_dormire,"ALBERGO PANORAMIC",,"3 Stelle",Albergo,"VIA CIMAROSA, 1",,Rimini,Viserba,Rimini,Romagna,,44.0837,12.5443,www.panoramic.it,"0541 732663",panoramic@ambienthotels.it,"2022-04-19 00:40:22","2022-06-30 00:40:22"
4124,dove_dormire,"ALBERGO LAMOROSA",,"3 Stelle",Albergo,"VIALE DATI, 8",,Rimini,Viserba,Rimini,Romagna,,44.0846,12.5432,www.lamorosahotel.com,"0541 732774",info@lamorosahotel.com,"2022-03-10 00:40:22","2022-06-30 00:40:22"
4125,dove_dormire,"ALBERGO GOLDEN ROSE",,"2 Stelle",Albergo,"VIA POLAZZI,  18",,Rimini,Viserba,Rimini,Romagna,,44.0868,12.5373,www.hotelgoldenrose.it,"0541 738232",hgrose@libero.it,"2022-05-02 00:40:22","2022-06-30 00:40:22"
4126,dove_dormire,"ALBERGO GIN",,"3 Stelle",Albergo,"VIALE DATI, 3",,Rimini,Viserba,Rimini,Romagna,,44.085,12.543,www.hotelginrimini.it,"0541 784436",info@hotelginrimini.it,"2022-02-08 00:40:22","2022-06-30 00:40:22"
4127,dove_dormire,"ALBERGO BELVEDERE SPIAGGIA",,"3 Stelle",Albergo,"VIALE DATI, 51",,Rimini,Viserba,Rimini,Romagna,,0,0,,"0541 738239",info@hotelbelvederespiaggia.it,"2022-04-29 00:40:22","2022-06-30 00:40:22"
4128,dove_dormire,"ALBERGO BUSIGNANI",,"3 Stelle",Albergo,"VIA AVISIO, 15",,Rimini,Rivabella,Rimini,Romagna,,44.0768,12.5533,,"0541 55117",hotelbusignani.rimini@gmail.com,"2022-03-09 00:40:22","2022-06-30 00:40:22"
4129,dove_dormire,"ALBERGO BED & BRUNCH ORIA",,"2 Stelle",Albergo,"VIA ASTICO, 5",,Rimini,Rivabella,Rimini,Romagna,,44.0763,12.5572,www.hoteloria.it,"0541 27821",info@hoteloria.it,"2022-06-16 00:40:22","2022-06-30 00:40:22"
4130,dove_dormire,"ALBERGO HOTEL FELICITY",,"1 Stella",Albergo,"VIALE TOSCANELLI, 34",,Rimini,Rivabella,Rimini,Romagna,,44.0766,12.5572,,"0541 742196",hotelfelicityrivabella@gmail.com,"2022-02-08 00:40:22","2022-06-30 00:40:22"
4131,dove_dormire,"ALBERGO L.& V.",,"3 Stelle",Albergo,"VIALE TOSCANELLI,  78",,Rimini,Rivabella,Rimini,Romagna,,44.0785,12.5524,www.hotel-lev.it,"0541 25626",info@hotel-lev.it,"2022-02-14 00:40:22","2022-06-30 00:40:22"
4132,dove_dormire,"ALBERGO BARBIANI",,"3 Stelle",Albergo,"VIA VODICE, 10",,Rimini,Rivabella,Rimini,Romagna,,44.0772,12.5532,https://www.hotelbarbianirimini.it/,"0541 50297",info@hotelbarbianirimini.it,"2022-06-14 00:40:22","2022-06-30 00:40:22"
4133,dove_dormire,"ALBERGO CLIFF",,"3 Stelle",Albergo,"VIALE TOSCANELLI, 96",,Rimini,Rivabella,Rimini,Romagna,,44.0798,12.5501,www.hotelcliff.it,"0541 732606",info@hotelcliff.it,"2021-07-07 00:40:22","2022-06-30 00:40:22"
4134,dove_dormire,"ALBERGO LUCA",,"1 Stella",Albergo,"VIA LIVENZA, 13",,Rimini,Rivabella,Rimini,Romagna,,44.0771,12.5511,www.hotelluca.it,"0541 207225",lucarivabellahotel@gmail.com,"2022-05-30 00:40:22","2022-06-30 00:40:22"
4135,dove_dormire,"ALBERGO RIMINI SUITE HOTEL",,"4 Stelle superior",Albergo,"VIA XXV MARZO 1831, 19",,Rimini,Rivabella,Rimini,Romagna,,44.0782,12.5504,www.riminisuitehotel.it,"0541 732518",direzione@riminisuitehotel.it,"2022-02-18 00:40:22","2022-06-30 00:40:22"
4136,dove_dormire,"R.T.A. NOEL",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA TOSCANELLI, 88/B",,Rimini,Rivabella,Rimini,Romagna,,44.0793,12.551,,"0541 734916",fabbrilorenzo71@libero.it,"2021-10-25 00:40:22","2022-06-30 00:40:22"
4137,dove_dormire,"R.T.A. GRAZIA PALACE",,"3 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA TOSCANELLI, 36",,Rimini,Rivabella,Rimini,Romagna,,44.0767,12.5571,www.hotelcarol.it,"0541 28724",info@riminiholidays.com,"2022-06-16 00:40:22","2022-06-30 00:40:22"
4138,dove_dormire,"R.T.A. BLU MEDITERRANEO",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA TAGLIAMENTO, 4",,Rimini,Rivabella,Rimini,Romagna,,44.0767,12.5562,www.riminiresidence.com,"0541 29560",info@riminiresidence.com,"2021-09-28 00:40:22","2022-06-30 00:40:22"
4139,dove_dormire,"ALBERGO CRISS",,"3 Stelle",Albergo,"VIA XXV MARZO 1831, 11",,Rimini,Rivabella,Rimini,Romagna,,44.0785,12.5508,www.hotelcriss.it,"0541 313898",info@hotelcriss.it,"2022-02-08 00:40:22","2022-06-30 00:40:22"
4140,dove_dormire,"ALBERGO GABBIANO",,"3 Stelle superior",Albergo,"VIALE TOSCANELLI, 86/88",,Rimini,Rivabella,Rimini,Romagna,,0,0,www.hotelgabbianorimini.com,"0541 736536",info@hotelgabbianorimini.com,"2022-01-26 00:40:22","2022-06-30 00:40:22"
4141,dove_dormire,"RIVABELLA SUITE APARTMENTS",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA TOSCANELLI, 16",,Rimini,Rivabella,Rimini,Romagna,,44.0757,12.5595,,"0541 1646770",amministrazione@rivabellasuiteapartments.it,"2022-03-18 00:40:22","2022-06-30 00:40:22"
4142,dove_dormire,"R.T.A. RESIDENCE 1 STUDIO & SUITES",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA LIVENZA, 3/A",,Rimini,Rivabella,Rimini,Romagna,,44.0781,12.5522,www.residencerimini.net,"0541 732335",info@residencerimini.net,"2022-06-30 00:40:22","2022-06-30 00:40:22"
4143,dove_dormire,"R.T.A. RESIDENCE VILLA GORI",,"3 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA PODGORA, 4",,Rimini,Rivabella,Rimini,Romagna,,44.0766,12.5567,www.residencevillagori.com,,villagori@gmail.com,"2022-03-02 00:40:22","2022-06-30 00:40:22"
4144,dove_dormire,"R.T.A. MARYEL",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIALE TOSCANELLI, 88/A",,Rimini,Rivabella,Rimini,Romagna,,44.0792,12.5509,,"0541 734916",info@residencemaryel.it,"2021-10-25 00:40:22","2022-06-30 00:40:22"
4145,dove_dormire,"R.T.A. RESIDENCE DAMA",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA COLETTI, 131",,Rimini,Rivabella,Rimini,Romagna,,44.0756,12.5572,,"0541 27146",paola.rin71@gmail.com,"2021-05-31 00:40:22","2022-06-30 00:40:22"
4146,dove_dormire,"R.T.A. RIVABELLA",,"2 Stelle","Residenze Turistico Alberghiere(R.T.A.)","VIA TOSCANELLI, 31",,Rimini,Rivabella,Rimini,Romagna,,44.0769,12.5572,www.rivabellaresidence.com,"0541 56043",info@rivabellaresidence.com,"2021-08-20 00:40:22","2022-06-30 00:40:22"
4147,dove_dormire,"ALBERGO BABY",,"4 Stelle",Albergo,"VIA XXV MARZO, 5",,Rimini,Rivabella,Rimini,Romagna,,44.079,12.5513,www.hotelbabyrimini.com,"0541 732471",,"2022-01-26 00:40:22","2022-06-30 00:40:22"
4148,dove_dormire,"ALBERGO VILLA ROCCHI",,"1 Stella",Albergo,"VIA SALCANO,19",,Rimini,Rivabella,Rimini,Romagna,,44.0812,12.5454,,"0541 732787",info@hotelvillarocchi.it,"2022-04-11 00:40:22","2022-06-30 00:40:22"
4149,dove_dormire,"ALBERGO URANIA",,"3 Stelle",Albergo,"VIALE AVISIO, 25",,Rimini,Rivabella,Rimini,Romagna,,44.0764,12.5528,www.ariesholidays.it,"0541 55187",commerciale.hotelurania@gmail.com,"2022-04-12 00:40:22","2022-06-30 00:40:22"
4150,dove_dormire,"ALBERGO VILLA RENZI",,"1 Stella",Albergo,"VIA CODROIPO, 35",,Rimini,Rivabella,Rimini,Romagna,,44.0758,12.5528,www.hotelvillarenzi.it,"0541 55054",info@hotelvillarenzi.it,"2021-12-28 00:40:22","2022-06-30 00:40:22"
4151,dove_dormire,"ALBERGO IONES",,"3 Stelle",Albergo,"VIALE TOSCANELLI, 7",,Rimini,Rivabella,Rimini,Romagna,,44.0756,12.5604,www.hoteliones.it,"0541 23568",info@hoteliones.it,"2022-05-11 00:40:22","2022-06-30 00:40:22"
4152,dove_dormire,"ALBERGO ARMANDA",,"1 Stella",Albergo,"VIA TOSCANELLI, 37",,Rimini,Rivabella,Rimini,Romagna,,44.0771,12.5565,,"0541 56659",info@hotelarmanda.it,"2022-04-26 00:40:22","2022-06-30 00:40:22"
4153,dove_dormire,"ALBERGO EGLIS",,"2 Stelle",Albergo,"VIA AVISIO, 16",,Rimini,Rivabella,Rimini,Romagna,,44.0769,12.5536,www.hoteleglis.it,"0541 28712",info@hoteleglis.it,"2022-05-19 00:40:22","2022-06-30 00:40:22"
4154,dove_dormire,"ALBERGO GASTON",,"4 Stelle",Albergo,"VIA PALMANOVA, 11",,Rimini,Rivabella,Rimini,Romagna,,44.0779,12.5524,www.hotelgaston.it,"0541 22579",info@hotelgaston.it,"2022-03-09 00:40:22","2022-06-30 00:40:22"
